wavenumber_cm-1,real_smooth,imag_smooth,real_fit,imag_fit,real_residual,imag_residual
3457.48,-0.015480005882352944,-0.042074729411764704,-0.014573288154203374,-0.042037695968010685,-0.0009067177281495697,-3.703344375401846e-05
3458.37,-0.015026985882352942,-0.041846570588235286,-0.014176424206687677,-0.04208072154234648,-0.0008505616756652647,0.00023415095411119524
3459.25,-0.014513074705882355,-0.041672064705882354,-0.013783080945999768,-0.04210153383904013,-0.0007299937598825874,0.00042946913315777824
3460.14,-0.013968603529411767,-0.041562588235294115,-0.01338691286411475,-0.04210159441748369,-0.0005816906652970182,0.0005390061821895775
3461.03,-0.013424498235294121,-0.04151670588235294,-0.012994633129317095,-0.04208182930699494,-0.00042986510597702553,0.0005651234246419959
3461.92,-0.012906216470588237,-0.041522247058823535,-0.012608101660269993,-0.042043715389927,-0.0002981148103182434,0.0005214683311034682
3462.8,-0.012430161176470588,-0.04156010588235294,-0.012233025320327186,-0.04198953981307327,-0.00019713585614340202,0.0004294339307203271
3463.69,-0.012002257058823528,-0.04160930588235294,-0.011862018153396117,-0.041919675546780874,-0.000140238905427411,0.0003103696644279341
3464.58,-0.011619247647058822,-0.04165191764705881,-0.011500229951290634,-0.04183624744263815,-0.00011901769576818863,0.0001843297955793355
3465.46,-0.01127223,-0.04167642352941176,-0.01115213794464235,-0.04174192979149631,-0.00012009205535764948,6.55062620845484e-05
3466.35,-0.010951118235294115,-0.04167847058823528,-0.010810181676556072,-0.04163601791281551,-0.00014093655873804317,-4.2452675419774044e-05
3467.24,-0.01064823588235294,-0.0416591588235294,-0.010478541535456748,-0.04152086541486849,-0.00016969434689619207,-0.00013829340866090833
3468.13,-0.010360012352941175,-0.0416220294117647,-0.01015723633645511,-0.04139770291051306,-0.00020277601648606425,-0.00022432650125163434
