wavenumber_cm-1,raw_trace,finite,interp_trace,smooth_17,smooth_1,smooth_7,smooth_11,smooth_25,smooth_33
2931.9,-0.83333,True,-0.83333,-0.23745117647058825,-0.83333,-0.10623285714285713,-0.26457272727272735,-0.24477840000000006,-0.25703333333333334
2932.8,0.5,True,0.5,-0.2689629411764705,0.5,-0.0586142857142857,-0.21911818181818182,-0.19132400000000005,-0.2907996969696971
2933.6,-0.3,True,-0.3,-0.31307999999999997,-0.3,0.20924285714285712,-0.06876818181818183,-0.1441812000000001,-0.281899393939394
2934.4,0.2647,True,0.2647,-0.16434058823529415,0.2647,-0.005042857142857146,-0.031578181818181825,-0.19918120000000009,-0.2705357575757576
2935.2,0.33333,True,0.33333,-0.1863994117647059,0.33333,0.06455428571428572,0.20705818181818184,-0.2077524000000001,-0.2783281818181818
2936.1,0.0,True,0.0,0.0018358823529411707,0.0,0.05156714285714285,-0.031578181818181825,-0.2677516000000001,-0.28328696969696976
2936.9,0.0,True,0.0,-0.01707176470588236,0.0,0.20156714285714283,0.08314000000000002,-0.25736640000000005,-0.2287415151515152
2937.7,-0.34615,True,-0.34615,0.03439882352941176,-0.34615,0.003038571428571439,-0.041859999999999994,-0.23336640000000008,-0.25525666666666663
2938.5,0.40909,True,0.40909,-0.06644117647058823,0.40909,0.01664428571428571,0.09450363636363636,-0.24936640000000002,-0.25525666666666663
2939.3,0.75,True,0.75,-0.030026470588235293,0.75,-0.10835571428571428,0.0412190909090909,-0.1813664,-0.27906575757575763
2940.2,-1.125,True,-1.125,-0.06622529411764706,-1.125,0.06307285714285714,-0.07999272727272728,-0.1693664,-0.280689090909091
2941.0,0.42857,True,0.42857,-0.1368135294117647,0.42857,0.06660428571428571,-0.09947272727272728,-0.11436640000000001,-0.23978
2941.8,-0.875,True,-0.875,-0.20532529411764705,-0.875,-0.1346942857142857,-0.11895272727272728,-0.1743664,-0.21856787878787876
2942.6,1.2,True,1.2,-0.24258,1.2,-0.27244857142857143,-0.09797363636363637,-0.12103320000000002,-0.19331636363636362
2943.5,-0.32143,True,-0.32143,-0.22493294117647059,-0.32143,-0.14234571428571427,-0.27152727272727273,-0.1581764,-0.20630333333333334
2944.3,-1.0,True,-1.0,-0.2543447058823529,-1.0,-0.22005285714285713,-0.4215272727272728,-0.1761764,-0.125009696969697
2945.1,-0.21428,True,-0.21428,-0.2339829411764706,-0.21428,-0.3093385714285714,-0.34652727272727274,-0.1787644,-0.1931915151515152
2945.9,-0.21428,True,-0.21428,-0.22863529411764705,-0.21428,-0.6093385714285714,-0.3582154545454546,-0.23876560000000002,-0.16469242424242425
2946.8,-0.11538,True,-0.11538,-0.2979635294117647,-0.11538,-0.6062771428571427,-0.3241245454545455,-0.25590840000000004,-0.18941333333333332
2947.6,-1.5,True,-1.5,-0.27590470588235294,-1.5,-0.4205628571428571,-0.4332154545454546,-0.22360080000000004,-0.16633636363636362
2948.4,-0.9,True,-0.9,-0.28934999999999994,-0.9,-0.46138,-0.35854,-0.23975480000000002,-0.176630303030303
2949.2,-0.3,True,-0.3,-0.3065088235294118,-0.3,-0.4307685714285714,-0.3065927272727273,-0.2518328,-0.1640039393939394
2950.1,0.3,True,0.3,-0.40230705882352935,0.3,-0.34285714285714286,-0.3552945454545455,-0.29446440000000007,-0.15390303030303032
2950.9,-0.5,True,-0.5,-0.3358882352941176,-0.5,-0.18979714285714283,-0.3176327272727273,-0.23100280000000004,-0.1601015151515152
2951.7,0.0,True,0.0,-0.32118235294117653,0.0,-0.16836857142857142,-0.4132072727272727,-0.2511456,-0.1450666666666667
2952.5,0.5,True,0.5,-0.3022752941176471,0.5,-0.09694000000000001,-0.31580454545454545,-0.18614560000000005,-0.17399212121212124
2953.4,-0.42858,True,-0.42858,-0.30824647058823534,-0.42858,-0.3064685714285714,-0.16056,-0.22081240000000005,-0.23005272727272727
2954.2,-0.75,True,-0.75,-0.27431000000000005,-0.75,-0.2962642857142857,-0.20146909090909093,-0.21613720000000003,-0.20398333333333335
2955.0,0.2,True,0.2,-0.1904864705882353,0.2,-0.18087999999999999,-0.2190018181818182,-0.17013720000000004,-0.22151575757575762
2955.8,-1.1667,True,-1.1667,-0.09342764705882352,-1.1667,-0.3594514285714286,-0.2022554545454546,-0.18338400000000005,-0.17795515151515154
2956.7,-0.42857,True,-0.42857,-0.05617294117647061,-0.42857,-0.28292,-0.1602972727272728,-0.21881280000000006,-0.22852333333333336
2957.5,0.80769,True,0.80769,-0.08585235294117645,0.80769,-0.22088999999999998,-0.21257,-0.22478600000000004,-0.22291515151515154
2958.3,-0.75,True,-0.75,-0.04761705882352943,-0.75,-0.18352714285714283,-0.10542636363636368,-0.17078600000000002,-0.1986727272727273
2959.2,0.10714,True,0.10714,-0.07970235294117649,0.10714,-0.027570000000000004,-0.006941818181818193,-0.11228600000000004,-0.19217939393939393
2960.0,-0.31579,True,-0.31579,-0.17381999999999997,-0.31579,0.14079714285714284,-0.04371909090909092,-0.11903600000000003,-0.18893272727272728
2960.8,0.46154,True,0.46154,-0.16418058823529413,0.46154,0.07303142857142857,0.07598090909090909,-0.13649040000000004,-0.1871198787878788
2961.6,-0.075,True,-0.075,-0.1288864705882353,-0.075,0.15095285714285714,0.06535545454545456,-0.12449040000000003,-0.13292412121212124
2962.5,0.75,True,0.75,-0.10756294117647058,0.75,0.1570757142857143,-0.1080709090909091,-0.12449040000000003,-0.10565139393939395
2963.3,0.33333,True,0.33333,-0.06650705882352943,0.33333,0.12426714285714287,-0.06395363636363637,-0.14877600000000005,-0.10355351515151517
2964.1,-0.20455,True,-0.20455,-0.04931823529411764,-0.20455,-0.09881,-0.08733,-0.13385504,-0.09843987878787878
2964.9,0.15,True,0.15,-0.10859411764705884,0.15,-0.12591142857142856,-0.007485454545454547,-0.09231664,-0.14389442424242424
2965.8,-0.54545,True,-0.54545,-0.0644764705882353,-0.54545,-0.2544828571428571,-0.09205727272727271,-0.10031664000000001,-0.1403980606060606
2966.6,-1.1,True,-1.1,-0.07708117647058824,-1.1,-0.22174428571428567,-0.09763545454545455,-0.06287944000000001,-0.1608971515151515
2967.4,-0.26471,True,-0.26471,-0.06177329411764704,-0.26471,-0.2594871428571428,-0.18399909090909095,-0.02698664000000001,-0.16930018181818182
2968.2,-0.15,True,-0.15,-0.0719544705882353,-0.15,-0.30039571428571427,-0.2143018181818182,-0.13929424,-0.14224381818181817
2969.1,0.5625,True,0.5625,-0.06754270588235294,0.5625,-0.25104571428571426,-0.20544636363636368,-0.10467904000000001,-0.14072866666666667
2969.9,-0.46875,True,-0.46875,-0.12523505882352942,-0.46875,-0.09390285714285714,-0.22413327272727274,-0.11602344000000002,-0.0956338181818182
2970.7,-0.13636,True,-0.13636,-0.11726917647058825,-0.13636,-0.07139285714285715,-0.14832327272727275,-0.13162704,-0.07786200000000003
2971.6,-0.2,True,-0.2,-0.2228838823529412,-0.2,-0.05790085714285715,-0.04832327272727273,-0.14437424000000001,-0.1006539393939394
2972.4,0.0,True,0.0,-0.22492035294117646,0.0,-0.09704942857142856,-0.04523781818181818,-0.13137424,-0.1006539393939394
2973.2,-0.10714,True,-0.10714,-0.20321564705882353,-0.10714,-0.03008514285714287,0.01101218181818182,-0.14851703999999996,-0.09091363636363638
2974.0,-0.055556,True,-0.055556,-0.1800321176470588,-0.055556,-0.043572285714285716,-0.22194236363636366,-0.15553423999999996,-0.08134424242424243
2974.9,0.28846,True,0.28846,-0.15605741176470586,0.28846,0.05196342857142856,-0.16883963636363636,-0.14512999999999998,-0.1003809090909091
2975.7,0.0,True,0.0,-0.132528,0.0,-0.23375085714285715,-0.172486,-0.18112999999999996,-0.11682454545454547
2976.5,-0.23077,True,-0.23077,-0.1467085882352941,-0.23077,-0.2019622857142857,-0.2184750909090909,-0.14216919999999994,-0.1327336363636364
2977.4,0.46875,True,0.46875,-0.10984682352941175,0.46875,-0.2192357142857143,-0.20548781818181816,-0.09816920000000001,-0.1445827878787879
2978.2,-2.0,True,-2.0,-0.09855764705882353,-2.0,-0.3612842857142857,-0.17302054545454543,-0.09424760000000001,-0.12850278787878788
2979.0,0.11538,True,0.11538,-0.1309105882352941,0.11538,-0.3408757142857143,-0.1387490909090909,-0.11295320000000002,-0.1370006666666667
2979.8,-0.17647,True,-0.17647,-0.10570058823529412,-0.17647,-0.2721942857142857,-0.15061818181818176,-0.1264532,-0.13683551515151515
2980.7,-0.70588,True,-0.70588,-0.09939823529411765,-0.70588,-0.29324,-0.14556763636363632,-0.11001088000000002,-0.12298278787878789
2981.5,0.14286,True,0.14286,-0.10593435294117648,0.14286,0.015031428571428588,-0.1927703636363636,-0.09151288000000002,-0.112985
2982.3,0.25,True,0.25,-0.1592343529411765,0.25,0.006485142857142859,-0.19642309090909085,-0.08873008000000003,-0.103655
2983.2,0.32143,True,0.32143,-0.14599905882352943,0.32143,-0.07544771428571427,-0.014604909090909087,-0.11033008000000004,-0.1074428787878788
2984.0,0.1579,True,0.1579,-0.13581799999999997,0.1579,0.08661657142857143,-0.04024581818181819,-0.13175888000000005,-0.08606136363636364
2984.8,0.055556,True,0.055556,-0.14420976470588234,0.055556,0.066208,-0.08035218181818181,-0.12692796000000003,-0.08717409090909092
2985.7,-0.75,True,-0.75,-0.0342350588235294,-0.75,0.006683714285714283,0.004273272727272734,-0.13215076000000003,-0.07884075757575758
2986.5,0.42857,True,0.42857,-0.07278682352941176,0.42857,-0.12746914285714284,-0.01395872727272726,-0.11465076000000003,-0.07715724242424242
2987.3,0.0,True,0.0,-0.1002215294117647,0.0,-0.11788342857142856,-0.007041454545454549,-0.09594636000000002,-0.08716815151515152
2988.1,-0.16667,True,-0.16667,-0.05486288235294118,-0.16667,-0.13406171428571428,-0.048119636363636364,-0.12161956000000004,-0.08070009090909092
2989.0,-0.61764,True,-0.61764,-0.053978764705882344,-0.61764,0.019665428571428577,-0.11156509090909093,-0.03861956,-0.0959349393939394
2989.8,0.225,True,0.225,-0.04294935294117646,0.225,-0.06019171428571428,-0.17505745454545457,-0.04101251999999999,-0.09868975757575757
2990.6,-0.057692,True,-0.057692,-0.04792523529411765,-0.057692,-0.13733457142857142,-0.10094681818181818,-0.05145372000000001,-0.09639884848484849
2991.5,0.32609,True,0.32609,-0.06739464705882353,0.32609,-0.20536171428571426,-0.12555409090909092,-0.016902920000000002,-0.09734581818181819
2992.3,-0.13043,True,-0.13043,-0.06625088235294116,-0.13043,-0.10781071428571429,-0.08578136363636364,-0.03118892,-0.02871824242424242
2993.1,-0.54,True,-0.54,-0.018865235294117648,-0.54,-0.11739785714285714,-0.049098636363636365,-0.044825279999999995,-0.039317030303030305
2993.9,-0.64286,True,-0.64286,-0.0698105294117647,-0.64286,-0.04665614285714284,-0.00868409090909091,-0.06388927999999999,-0.03921430303030303
2994.8,0.065217,True,0.065217,-0.06052288235294117,0.065217,-0.059406142857142845,-0.02232045454545455,-0.05270527999999999,-0.016357727272727274
2995.6,0.15789,True,0.15789,-0.0633240588235294,0.15789,-0.06549899999999999,-0.012025181818181819,-0.044339119999999996,-0.018710545454545455
2996.4,0.4375,True,0.4375,-0.032339882352941184,0.4375,0.02235814285714285,-0.08144245454545455,-0.023714319999999997,-0.022649939393939385
2997.3,0.23684,True,0.23684,-0.05470282352941177,0.23684,0.12213185714285715,-0.05523154545454546,-0.047780319999999994,-0.030875090909090904
2998.1,-0.17308,True,-0.17308,-0.025573882352941182,-0.17308,0.05031514285714285,-0.025621545454545456,-0.04584483999999999,-0.0329861515151515
2998.9,0.075,True,0.075,-0.029184470588235298,0.075,0.050315142857142864,0.024555818181818193,-0.03656935999999999,-0.04269118181818181
2999.8,0.055556,True,0.055556,-0.03529917647058823,0.055556,-0.042797714285714286,0.004520636363636364,-0.00706376000000001,-0.02397451515151515
3000.6,-0.4375,True,-0.4375,-0.013715647058823536,-0.4375,-0.089619,0.029939727272727274,-0.014063760000000014,-0.03420666666666666
3001.4,0.15789,True,0.15789,0.02694594117647059,0.15789,-0.08706042857142857,0.014231545454545455,-0.008226680000000002,-0.03550536363636364
3002.3,-0.21429,True,-0.21429,0.02694594117647059,-0.21429,-0.035274714285714284,-0.028606636363636376,-0.03185868,-0.006994151515151518
3003.1,-0.090909,True,-0.090909,0.02471711764705882,-0.090909,-0.005395571428571432,-0.028606636363636372,-0.031935479999999995,0.006671606060606057
3003.9,-0.15517,True,-0.15517,0.0019229999999999937,-0.15517,0.023621571428571422,-0.031026000000000015,-0.006699120000000003,0.000989787878787876
3004.8,0.4375,True,0.4375,-0.006818470588235301,0.4375,-0.023659857142857142,-0.030147727272727277,0.017300999999999997,0.010575000000000003
3005.6,0.26471,True,0.26471,-0.012208470588235302,0.26471,0.013865428571428574,0.020534090909090908,0.04566031999999999,0.004704090909090916
3006.4,-0.23438,True,-0.23438,-0.024405529411764708,-0.23438,0.03616914285714286,0.010725909090909086,0.03267792,0.006059121212121214
3007.2,-0.17308,True,-0.17308,-0.02232594117647059,-0.17308,0.07547914285714284,0.03822818181818182,0.01667792,0.01863487878787879
3008.1,0.048387,True,0.048387,0.000888352941176465,0.048387,0.020121999999999998,0.022428090909090904,0.017549120000000005,0.03197306060606061
3008.9,0.065217,True,0.065217,0.03714188235294118,0.065217,-0.005088714285714297,0.024502636363636362,0.029766319999999995,0.03302709090909091
3009.8,0.12,True,0.12,0.0399430588235294,0.12,-0.009421571428571434,-0.007005636363636362,0.02333775999999999,0.022894969696969702
3010.6,0.05,True,0.05,0.0474965294117647,0.05,-0.0036029999999999973,-0.03496627272727273,0.01611551999999999,0.013133757575757575
3011.4,0.088235,True,0.088235,0.07183711764705883,0.088235,0.0024715714285714267,0.05672281818181818,0.025507520000000002,0.009967393939393939
3012.2,-0.26471,True,-0.26471,0.05388711764705882,-0.26471,-0.012967571428571429,0.057305545454545456,0.02319192,0.026231636363636367
3013.1,-0.13235,True,-0.13235,0.03327394117647059,-0.13235,0.08048957142857142,0.05631581818181818,0.02470472000000001,0.025124424242424247
3013.9,0.090909,True,0.090909,0.03970805882352941,0.090909,0.04953671428571428,0.0738979090909091,0.03295628000000002,0.026937272727272733
3014.8,-0.042857,True,-0.042857,0.037965705882352936,-0.042857,0.04228885714285714,0.07502063636363637,0.04445708000000002,0.049063939393939396
3015.6,0.7742,True,0.7742,0.04100176470588235,0.7742,0.11705028571428572,0.062683,0.04150268,0.035188484848484844
3016.4,-0.16667,True,-0.16667,0.026784882352941176,-0.16667,0.1548645714285714,0.043298,0.03245276,0.05005545454545455
3017.2,0.0375,True,0.0375,0.02651311764705882,0.0375,0.12963271428571427,0.04893527272727272,0.04644316,0.05281027272727273
3018.1,0.25862,True,0.25862,0.031357235294117644,0.25862,0.11789799999999998,0.070058,0.06507356,0.0688760303030303
3018.9,0.13235,True,0.13235,0.04755752941176471,0.13235,-0.021659142857142856,0.045750818181818184,0.051138080000000016,0.06513209090909092
3019.8,-0.085714,True,-0.085714,0.06539117647058823,-0.085714,0.016436571428571436,0.06013599999999999,0.05958220000000001,0.06143966666666667
3020.6,-0.125,True,-0.125,0.07996352941176471,-0.125,-0.01413057142857142,0.0017860000000000029,0.05478220000000001,0.06117118181818182
3021.4,-0.2027,True,-0.2027,0.09183241176470587,-0.2027,-0.034593428571428574,0.049996000000000006,0.0677822,0.07910118181818182
3022.2,0.1,True,0.1,0.07670635294117648,0.1,-0.034593428571428574,0.05008345454545455,0.07681080000000001,0.09041915151515151
3023.1,-0.17647,True,-0.17647,0.04741929411764705,-0.17647,0.029599999999999998,0.03706163636363636,0.0931136,0.0947559090909091
3023.9,0.11538,True,0.11538,0.05722341176470588,0.11538,0.05295171428571429,0.0516370909090909,0.08867799999999999,0.0797559090909091
3024.8,0.13235,True,0.13235,0.07707635294117647,0.13235,0.09839171428571429,0.03215654545454545,0.10178604000000001,0.07345621212121212
3025.6,0.36364,True,0.36364,0.08033105882352941,0.36364,0.12591742857142857,0.06864018181818181,0.12037551999999999,0.06974936363636364
3026.4,0.038462,True,0.038462,0.08094929411764705,0.038462,0.10827028571428572,0.08706745454545455,0.09774071999999999,0.0787590303030303
3027.3,0.11538,True,0.11538,0.07168305882352939,0.11538,0.1312617142857143,0.11206745454545454,0.08940751999999999,0.08276963636363638
3028.1,0.29268,True,0.29268,0.10366011764705882,0.29268,0.11235457142857143,0.15665109090909093,0.08159191999999998,0.0851799696969697
3028.9,-0.3,True,-0.3,0.14040011764705881,-0.3,0.11397742857142856,0.15914927272727272,0.06988348,0.08436448484848486
3029.8,0.27632,True,0.27632,0.14677247058823528,0.27632,0.15333285714285713,0.12500472727272727,0.06589384000000001,0.06595448484848486
3030.6,0.0,True,0.0,0.13509423529411763,0.0,0.15725857142857141,0.13000199999999998,0.0693224,0.07286036363636364
3031.4,0.375,True,0.375,0.1190195294117647,0.375,0.08069857142857143,0.1648581818181818,0.0811404,0.07278109090909092
3032.3,0.31395,True,0.31395,0.10922888235294118,0.31395,0.18335714285714283,0.1733081818181818,0.08645768,0.07035533333333334
3033.1,0.14286,True,0.14286,0.08975647058823527,0.14286,0.20415142857142854,0.11260999999999999,0.08912448,0.068321
3033.9,-0.24324,True,-0.24324,0.08749399999999997,-0.24324,0.23391285714285712,0.1255290909090909,0.09863224,0.07871051515151516
3034.8,0.41861,True,0.41861,0.09073341176470585,0.41861,0.12677,0.09730990909090906,0.0954124,0.0779529393939394
3035.6,0.42188,True,0.42188,0.06941294117647058,0.42188,0.05936428571428571,0.1002743636363636,0.0972612,0.07996324242424242
3036.4,0.20833,True,0.20833,0.09686411764705881,0.20833,0.034085571428571416,0.06618345454545455,0.08532428000000002,0.0769329393939394
3037.3,-0.375,True,-0.375,0.08421141176470587,-0.375,0.07349257142857142,0.053138,0.09407140000000003,0.08877415151515153
3038.1,-0.15789,True,-0.15789,0.08626341176470587,-0.15789,0.013691142857142844,0.03380818181818182,0.08345620000000002,0.0904429393939394
3038.9,-0.034091,True,-0.034091,0.07470870588235294,-0.034091,-0.02222742857142858,0.07107272727272727,0.06629460000000001,0.07993869696969697
3039.8,0.032609,True,0.032609,0.06007735294117646,0.032609,-0.06195571428571427,0.03858309090909091,0.07829460000000002,0.06891930303030303
3040.6,0.0,True,0.0,0.06679970588235293,0.0,0.015425714285714286,0.003401636363636363,0.0758134,0.07105954545454546
3041.5,0.17045,True,0.17045,0.07228441176470587,0.17045,0.04672771428571428,0.0006961818181818229,0.08263140000000001,0.0665750303030303
3042.3,-0.069768,True,-0.069768,0.039639117647058825,-0.069768,0.05658128571428571,0.040715909090909094,0.059059799999999996,0.059561212121212126
3043.1,0.16667,True,0.16667,0.014822647058823524,0.16667,0.07743285714285714,0.0784459090909091,0.0465018,0.07168242424242426
3044.0,0.061224,True,0.061224,0.015173235294117645,0.061224,0.08674957142857143,0.06790872727272726,0.045151000000000004,0.06566018181818183
3044.8,0.034884,True,0.034884,0.04725852941176471,0.034884,0.09913385714285713,0.05254790909090909,0.053576240000000004,0.06856154545454546
3045.7,0.17857,True,0.17857,0.04394088235294118,0.17857,0.08767214285714287,0.05254790909090909,0.039280800000000005,0.06444427272727273
3046.5,0.065217,True,0.065217,0.04594623529411765,0.065217,0.044382142857142856,0.05653336363636364,0.026405599999999998,0.0579609393939394
3047.3,0.25714,True,0.25714,0.05044511764705883,0.25714,0.03563585714285714,0.07837136363636366,0.021175840000000005,0.04817730303030303
3048.2,-0.15,True,-0.15,0.04852694117647059,-0.15,0.061265285714285696,0.04373863636363637,0.040005639999999995,0.06285336363636364
3049.0,-0.13636,True,-0.13636,0.042101882352941176,-0.13636,0.06010528571428571,0.03817281818181818,0.05588644,0.05633154545454546
3049.8,0.0,True,0.0,0.05208823529411765,0.0,0.020175714285714283,0.044918818181818185,0.06125008000000001,0.03925912121212122
3050.7,0.21429,True,0.21429,0.046847999999999994,0.21429,-0.01655857142857143,0.025720727272727274,0.05274572000000001,0.03294609090909091
3051.5,0.17045,True,0.17045,0.04887864705882352,0.17045,0.020454285714285713,0.025357727272727275,0.06238852000000001,0.04885518181818182
3052.3,-0.21429,True,-0.21429,0.06089311764705882,-0.21429,0.035275857142857144,0.011072272727272727,0.06370612,0.06091245454545454
3053.2,0.0,True,0.0,0.05627135294117647,0.0,0.04402214285714286,0.03176190909090909,0.06083644,0.06668036363636363
3054.0,0.10909,True,0.10909,0.04184682352941176,0.10909,0.027694999999999997,0.052862363636363645,0.054169640000000005,0.07530766666666668
3054.9,-0.032609,True,-0.032609,0.040901529411764705,-0.032609,0.014428714285714284,0.07460145454545455,0.05772068,0.08136827272727273
3055.7,0.061224,True,0.061224,0.061689176470588226,0.061224,0.058719428571428575,0.06421145454545454,0.06592532000000001,0.08269675757575759
3056.5,0.1,True,0.1,0.06138623529411764,0.1,0.09288085714285714,0.03235236363636364,0.06503252000000001,0.09794215151515152
3057.4,0.077586,True,0.077586,0.06138623529411764,0.077586,0.09158228571428571,0.07374872727272727,0.07511624,0.09289154545454545
3058.2,0.095745,True,0.095745,0.057604470588235285,0.095745,0.07052642857142857,0.09223872727272726,0.07283064,0.09649081818181818
3059.1,0.23913,True,0.23913,0.06169564705882352,0.23913,0.09621871428571428,0.0694569090909091,0.08740223999999999,0.09873948484848484
3059.9,0.1,True,0.1,0.08349211764705881,0.1,0.11098871428571427,0.07242136363636364,0.11018984000000001,0.09034763636363637
3060.7,-0.18,True,-0.18,0.10215741176470587,-0.18,0.07968928571428571,0.0804919090909091,0.11018984000000001,0.08763821212121212
3061.6,0.24107,True,0.24107,0.1075050588235294,0.24107,0.06601142857142858,0.09321918181818181,0.10881824,0.08215733333333333
3062.4,0.20339,True,0.20339,0.12202852941176469,0.20339,0.05327857142857143,0.10037045454545454,0.10636384,0.09006975757575758
3063.2,-0.14151,True,-0.14151,0.14391711764705883,-0.14151,0.07327857142857143,0.12051272727272727,0.111001,0.09934763636363636
3064.1,0.0,True,0.0,0.13803476470588236,0.0,0.12131428571428571,0.11695545454545456,0.11003324,0.10010521212121212
3064.9,0.15,True,0.15,0.1440591176470588,0.15,0.13220571428571426,0.12734545454545457,0.10872048,0.08988581818181818
3065.8,0.24,True,0.24,0.14484411764705882,0.24,0.13172142857142854,0.18310272727272728,0.11446924,0.09160763636363636
3066.6,0.15625,True,0.15625,0.12499170588235294,0.15625,0.18255,0.16118727272727273,0.11881268,0.10531642424242424
3067.4,0.31731,True,0.31731,0.11768617647058824,0.31731,0.2444542857142857,0.1590609090909091,0.11581268000000002,0.1122500606060606
3068.3,0.2,True,0.2,0.13276094117647058,0.2,0.22302571428571427,0.18184272727272727,0.10779124000000001,0.11483642424242424
3069.1,0.21429,True,0.21429,0.12511623529411767,0.21429,0.2144542857142857,0.17290081818181818,0.11305224,0.12043578787878789
3070.0,0.43333,True,0.43333,0.12314094117647059,0.43333,0.20771714285714285,0.157065,0.11301104,0.12319172727272729
3070.8,0.0,True,0.0,0.13293564705882355,0.0,0.1483355714285714,0.14218054545454548,0.11816344,0.12452021212121211
3071.6,0.18,True,0.18,0.12570329411764708,0.18,0.11630785714285714,0.1380769090909091,0.13314104,0.12630124242424243
3072.5,0.10909,True,0.10909,0.13024858823529412,0.10909,0.09659085714285713,0.12466781818181819,0.12958503999999998,0.12700745454545453
3073.3,-0.098361,True,-0.098361,0.13013682352941178,-0.098361,0.05055942857142857,0.10875872727272727,0.12753624,0.12625472727272727
3074.2,-0.024194,True,-0.024194,0.1344050588235294,-0.024194,0.074818,0.07810054545454546,0.13895024,0.12834593939393937
3075.0,0.076271,True,0.076271,0.1271774117647059,0.076271,0.05267514285714286,0.05936781818181819,0.14440464,0.138922
3075.8,0.11111,True,0.11111,0.12436388235294119,0.11111,0.019526571428571428,0.08101327272727274,0.14316663999999998,0.1316168484848485
3076.7,0.16981,True,0.16981,0.12070976470588236,0.16981,0.06604528571428571,0.08545054545454546,0.14213824,0.13630836363636364
3077.5,0.025,True,0.025,0.10368094117647059,0.025,0.10351585714285715,0.09320963636363637,0.14264864000000002,0.14197396969696968
3078.4,-0.12295,True,-0.12295,0.11170211764705883,-0.12295,0.12530714285714284,0.11598518181818183,0.13671664000000003,0.14485996969696968
3079.2,0.22727,True,0.22727,0.10811682352941178,0.22727,0.13721142857142857,0.13201827272727273,0.12871664000000002,0.14689360606060603
3080.0,0.2381,True,0.2381,0.11430505882352943,0.2381,0.13469142857142857,0.1381609090909091,0.13447344,0.14175154545454544
3080.9,0.22881,True,0.22881,0.13003276470588238,0.22881,0.15285857142857145,0.14045636363636368,0.11895844000000001,0.1394090303030303
3081.7,0.19444,True,0.19444,0.14139770588235295,0.19444,0.19097142857142857,0.1358418181818182,0.12276796000000001,0.130472
3082.6,0.15217,True,0.15217,0.13691117647058823,0.15217,0.1779842857142857,0.15305000000000002,0.12425236000000002,0.12379715151515153
3083.4,0.15217,True,0.15217,0.15144647058823532,0.15217,0.16097714285714287,0.1795918181818182,0.12270124000000002,0.12395533333333333
3084.2,0.14384,True,0.14384,0.1441314705882353,0.14384,0.15890285714285712,0.1742954545454546,0.12979356,0.11139948484848484
3085.1,0.13636,True,0.13636,0.14826311764705885,0.13636,0.15527,0.15265,0.13165684000000002,0.11730281818181817
3085.9,0.11905,True,0.11905,0.16826664705882355,0.11905,0.15767571428571425,0.16441363636363637,0.12779520000000003,0.11061975757575758
3086.8,0.21429,True,0.21429,0.15903382352941178,0.21429,0.13593714285714284,0.15086954545454545,0.1321312,0.11449096969696969
3087.6,0.16901,True,0.16901,0.1496718823529412,0.16901,0.16656142857142855,0.1456939090909091,0.12609828000000003,0.12222069696969697
3088.5,0.16901,True,0.16901,0.1375294117647059,0.16901,0.153575,0.15159754545454546,0.13289068,0.12814869696969697
3089.3,0.0,True,0.0,0.12489941176470588,0.0,0.1501732857142857,0.14491318181818183,0.13618704,0.13278199999999998
3090.2,0.35821,True,0.35821,0.12886058823529412,0.35821,0.15057614285714285,0.1396938181818182,0.13656984,0.13446563636363637
3091.0,0.045455,True,0.045455,0.12102629411764707,0.045455,0.13647642857142855,0.13090636363636363,0.13331464,0.1375844242424242
3091.8,0.095238,True,0.095238,0.12402452941176471,0.095238,0.12361028571428571,0.10958272727272728,0.13101944000000001,0.13309078787878786
3092.7,0.21711,True,0.21711,0.11361858823529412,0.21711,0.12680857142857144,0.11417363636363635,0.13240864000000002,0.13681654545454544
3093.5,0.070312,True,0.070312,0.12054741176470589,0.070312,0.07274,0.10053518181818182,0.13298864,0.13288118181818181
3094.4,0.078947,True,0.078947,0.11716094117647059,0.078947,0.097605,0.11824518181818182,0.13781104000000002,0.12916239393939394
3095.2,0.022388,True,0.022388,0.11730329411764706,0.022388,0.086712,0.08199509090909092,0.12712584000000002,0.13188784848484847
3096.0,-0.02027,True,-0.02027,0.12084211764705882,-0.02027,0.08352628571428572,0.09939372727272727,0.12167144,0.13126572727272728
3096.9,0.21951,True,0.21951,0.13064623529411765,0.21951,0.06769014285714287,0.104983,0.12080556000000002,0.1320020909090909
3097.7,0.018987,True,0.018987,0.125618,0.018987,0.09024628571428571,0.10083027272727273,0.11684916000000001,0.1300032121212121
3098.6,0.19481,True,0.19481,0.11569182352941178,0.19481,0.10943657142857141,0.11527190909090909,0.12283875999999999,0.13197351515151512
3099.4,-0.040541,True,-0.040541,0.11008958823529412,-0.040541,0.1368222857142857,0.12324672727272727,0.12303475999999999,0.1311271515151515
3100.3,0.23684,True,0.23684,0.103048,0.23684,0.13820228571428572,0.1460050909090909,0.13009356,0.13447139393939392
3101.1,0.15672,True,0.15672,0.10569905882352941,0.15672,0.15929985714285713,0.13663963636363635,0.11921344,0.1307159696969697
3101.9,0.17143,True,0.17143,0.11980511764705883,0.17143,0.1704312857142857,0.11668418181818183,0.12574964,0.13192354545454543
3102.8,0.22917,True,0.22917,0.12871817647058822,0.22917,0.15860999999999997,0.12381290909090908,0.12627732,0.13517536363636365
